1983.9252,-1206.191
1980.8066,-1206.7091
1977.3877,-1206.8224
1974.2697,-1207.341
1971.5986,-1208.4683
1967.4417,-1207.569
1960.2164,-1202.447
1956.9731,-1202.765
1951.8529,-1200.4835
1950.3494,-1203.2023
1945.8241,-1201.7216
1939.1909,-1197.269
1935.42,-1196.7991
1931.6582,-1196.3312
1924.3094,-1190.7621
1921.1356,-1191.0869
1918.2391,-1191.8035
1915.2089,-1192.3259
1911.6407,-1192.0676
1875.3468,-1144.3474
1872.3473,-1144.6836
1881.0345,-1162.1058
1891.4238,-1182.1796
1888.715,-1183.0897
1879.9805,-1175.0624
1882.7904,-1184.1486
1878.4285,-1182.5753
1855.2067,-1152.643
1848.8951,-1147.9547
1857.46,-1165.759
1859.0992,-1173.1741
1856.4482,-1174.0839
1852.9459,-1173.6841
1850.059,-1174.2217
1846.2112,-1173.265
1841.8998,-1171.5684
1839.6283,-1173.0398
1836.5255,-1173.2089
1834.609,-1175.2445
1831.6284,-1175.6022
1829.7081,-1177.6449
1825.3289,-1175.7607
1823.4069,-1177.8038
1824.6316,-1184.945
1822.6978,-1187.0153
1818.8969,-1186.0503
1816.8433,-1187.9333
1813.5165,-1187.729
1807.5701,-1183.1807
1803.9327,-1182.4205
1801.7688,-1184.1056
1799.6025,-1185.7949
1797.0977,-1186.9211
1792.81,-1185.0305
1790.6432,-1186.7225
1787.9219,-1187.4741
1779.5343,-1178.4908
1776.7317,-1179.0531
1774.0386,-1179.8025
1769.9634,-1178.1414
1766.4342,-1177.4117
1762.916,-1176.6857
1758.6814,-1174.6763
1756.2229,-1175.7948
1754.2802,-1177.8367
1753.781,-1182.4802
1749.6678,-1180.6423
1748.5392,-1184.1862
1746.074,-1185.3212
1742.0834,-1183.6661
1738.2124,-1182.205
1735.1576,-1182.2288
1731.5125,-1181.1461
1728.9666,-1182.0963
1726.2245,-1182.6788
1722.3121,-1181.0494
1719.5807,-1181.6339
1715.7906,-1180.1971
1712.5903,-1179.8663
1709.6831,-1180.0873
1706.3074,-1179.3943
1699.4927,-1171.9911
1699.7725,-1178.3828
1701.5615,-1187.7987
1699.5007,-1189.6942
1695.941,-1188.6224
1693.4138,-1189.5925
1690.425,-1189.6368
1684.5199,-1183.7844
1681.6487,-1184.0186
1680.1315,-1187.0098
1674.5819,-1181.7494
1671.6414,-1181.8059
1668.8812,-1182.2285
1665.7745,-1181.924
1662.242,-1180.713
1658.8087,-1179.6891
1655.643,-1179.212
1653.4175,-1180.7269
1650.5985,-1180.9762
1646.9453,-1179.4191
1646.0582,-1183.838
1644.4958,-1186.825
1641.2616,-1186.1666
1638.0365,-1185.5116
1634.0037,-1183.046
1631.0458,-1182.9435
1627.6914,-1181.9396
1625.0665,-1182.5635
1623.1594,-1184.8177
1619.2687,-1182.5522
1616.7299,-1183.3611
1613.6459,-1182.9084
1610.5695,-1182.4586
1607.8075,-1182.731
1605.6603,-1184.4467
1602.445,-1183.6404
1601.8136,-1188.982
1601.3312,-1194.7377
1598.1772,-1194.1003
1592.8613,-1188.1888
1590.1115,-1188.4719
1587.9539,-1190.2074
1584.5477,-1188.8619
1581.5173,-1188.4265
1579.1423,-1189.6207
1577.6296,-1192.9983
1575.0331,-1193.6554
1572.509,-1194.4965
1571.1937,-1198.4509
1567.9559,-1197.4655
1563.9597,-1194.479
1561.0958,-1194.4164
1558.2366,-1194.3556
1554.8367,-1192.8455
1552.329,-1193.6956
1549.418,-1193.4598
1546.446,-1193.0452
1543.6791,-1193.1757
1541.5077,-1194.9377
1539.7927,-1197.9795
1535.7881,-1194.663
1531.9404,-1191.7312
1529.0687,-1191.5112
1527.5308,-1195.0796
1524.0933,-1193.2361
1521.4806,-1193.7412
1516.5302,-1187.4364
1513.8756,-1187.7644
1511.8274,-1189.8788
1508.0352,-1186.8239
1505.1543,-1186.4464
1502.7494,-1187.4916
1500.6948,-1189.6082
1498.4023,-1191.0173
1495.471,-1190.4648
1492.7755,-1190.628
1490.3676,-1191.6854
1488.6958,-1195.0752
1484.9305,-1191.8422
1481.856,-1190.7651
1478.079,-1187.3894
1476.0083,-1189.5127
1474.0413,-1191.9998
1471.7986,-1193.6038
1468.6971,-1192.3568
1463.8746,-1185.2874
1461.3307,-1185.8234
1458.9934,-1187.0651
1456.4497,-1187.6051
1453.6537,-1187.2665
1451.2142,-1188.1621
1449.4734,-1191.5344
1446.2834,-1189.7842
1444.4817,-1192.9885
1441.7415,-1192.8317
1438.4744,-1190.732
1435.414,-1189.3479
1432.506,-1188.497
1428.5847,-1183.807
1426.8987,-1187.5073
1424.4696,-1188.4177
1422.1305,-1189.6819
1419.8792,-1191.3016
1415.9315,-1186.2585
1413.4648,-1186.9987
1410.9545,-1187.5664
1407.7134,-1185.1725
1405.2103,-1185.7423
1403.0028,-1187.534
1401.0844,-1190.5575
1398.0758,-1189.0345
1395.817,-1190.6633
1393.5543,-1192.2975
1391.166,-1193.409
1388.1353,-1191.712
1386.1051,-1194.408
1383.2025,-1193.2395
1380.0,-1190.6768
1377.0812,-1189.3481
1374.1721,-1188.0258
1371.5695,-1188.0978
1369.5215,-1190.783
1365.6464,-1184.7856
1363.1658,-1185.382
1360.7557,-1186.3262
1358.1688,-1186.4083
1355.4805,-1185.9741
1352.7966,-1185.5426
