1073.4066,-1223.5402
1072.7671,-1228.9272
1067.2535,-1223.6295
1061.0763,-1216.8077
1057.5627,-1215.8473
1054.7534,-1216.4532
1051.842,-1216.8362
1048.7317,-1216.7723
1045.4259,-1216.2621
1042.5145,-1216.647
1039.117,-1215.9156
1033.0381,-1208.9734
1029.9548,-1208.917
1026.685,-1208.4208
1023.3267,-1207.7063
1020.0677,-1207.2144
1017.9258,-1209.3677
1015.96466,-1211.972
1012.7988,-1211.7028
1011.01416,-1214.7635
1007.85,-1214.4967
1005.51013,-1216.2347
1003.8051,-1219.545
1000.644,-1219.2823
998.38995,-1221.2632
996.314,-1223.7021
993.1584,-1223.4445
988.7664,-1220.0468
985.36664,-1219.125
982.84955,-1220.443
978.59454,-1217.2938
975.56586,-1217.2744
972.8836,-1218.1489
969.94617,-1218.3569
966.8425,-1218.1212
962.6538,-1214.998
960.3995,-1216.989
954.4302,-1209.0275
945.74615,-1193.6261
942.72375,-1193.415
940.254,-1194.7059
937.31433,-1194.7128
934.22296,-1194.2928
932.1378,-1196.6648
929.2027,-1196.677
926.34656,-1196.906
924.1751,-1199.0757
920.94086,-1198.2307
919.36554,-1202.1385
917.4823,-1205.1992
914.54376,-1205.2208
914.52264,-1213.7877
913.06915,-1218.2363
910.25757,-1218.7048
908.788,-1223.1879
905.6721,-1222.7681
901.021,-1217.6808
897.5645,-1216.1643
894.8372,-1216.8623
891.1824,-1214.6913
887.9657,-1213.8495
885.036,-1213.8906
882.24786,-1214.3738
879.1152,-1213.759
877.01636,-1216.4487
875.665,-1221.5917
871.4387,-1217.4309
865.7787,-1208.4923
864.2665,-1213.1375
859.9182,-1208.3894
855.15607,-1202.1711
852.1527,-1201.8042
851.3726,-1209.0122
848.42206,-1208.8613
845.4749,-1208.7126
842.9044,-1209.8713
840.6413,-1212.1251
836.65356,-1208.2798
830.24036,-1195.6764
826.75214,-1193.4214
782.2809,-1041.8615
779.65955,-1041.4668
777.1748,-1041.5656
774.3854,-1040.5197
771.7332,-1039.9673
769.3006,-1040.2339
766.6985,-1039.8483
764.2691,-1040.1176
761.715,-1039.8984
759.2055,-1039.8439
756.6983,-1039.791
754.2341,-1039.9026
751.73096,-1039.8524
749.1901,-1039.6407
746.73145,-1039.7566
744.2742,-1039.8739
741.8962,-1040.3186
739.441,-1040.4387
736.72003,-1039.4198
734.9136,-1042.3168
732.30853,-1041.7872
729.8936,-1042.0767
727.84827,-1044.005
725.3212,-1043.806
723.2319,-1045.5779
720.9214,-1046.3678
718.645,-1047.325
718.6167,-1058.7838
716.3161,-1059.7628
714.04865,-1060.9135
738.86896,-1192.5449
736.1007,-1192.6945
733.6776,-1194.5319
730.9087,-1194.686
728.0149,-1194.21
725.8342,-1197.3269
722.9817,-1197.0648
720.5006,-1198.7119
718.05554,-1200.5779
715.2835,-1200.7463
712.7113,-1201.9822
710.0178,-1202.5818
707.20703,-1202.5441
704.7056,-1204.2168
701.8949,-1204.1833
699.16113,-1204.5797
696.3903,-1204.7648
693.62036,-1204.952
690.9597,-1205.7838
688.44025,-1207.4768
685.4915,-1206.5989
690.4012,-1254.1528
687.23517,-1252.5168
685.3507,-1258.9658
684.06946,-1269.4772
681.02405,-1268.7517
678.48175,-1271.3324
675.6494,-1272.0292
672.8158,-1272.7291
669.9809,-1273.4326
666.97595,-1272.9539
663.4458,-1268.7013
660.29474,-1267.0573
657.53516,-1268.2367
654.05133,-1264.0245
650.8963,-1262.1687
647.99207,-1262.1823
644.8821,-1260.57
641.9259,-1260.1249
638.8591,-1258.7555
635.6604,-1256.2373
632.69336,-1255.5736
629.54315,-1253.3037
626.64056,-1253.1079
623.843,-1253.8336
620.9425,-1253.6434
617.8956,-1252.0797
615.4146,-1255.8015
614.4492,-1274.3073
610.86456,-1267.7568
609.0204,-1278.4501
606.5158,-1282.8097
603.53937,-1282.3892
599.72687,-1272.9316
596.5625,-1270.1669
594.3945,-1278.5219
591.64075,-1280.5016
588.57825,-1278.9054
586.1315,-1284.727
583.5097,-1288.6648
580.441,-1287.058
577.72656,-1290.045
574.82294,-1290.6195
571.3683,-1283.4784
567.33276,-1267.458
564.3972,-1266.8531
561.0148,-1259.2775
558.10156,-1258.6864
555.2751,-1259.4855
